vocab_id,syllabus_order,level_min,level_max,level_raw,additional_levels,hanzi,syllabus_form,sense_number,syllabus_pinyin,pinyin,pinyin_search,pinyin_numeric,syllabus_part_of_speech_zh,part_of_speech_zh,example_zh,example_review_status,curation_status,source_id,source_locator,notes
hsk26-v04820,4820,6,6,6,,书籍,书籍,,shūjí,shūjí,shūjí,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6548,
hsk26-v04821,4821,6,6,6,,书面,书面,,shūmiàn,shūmiàn,shūmiàn,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6549,
hsk26-v04822,4822,6,6,6,,输送,输送,,shūsòng,shūsòng,shūsòng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6550,
hsk26-v04823,4823,6,6,6,,书写,书写,,shūxiě,shūxiě,shūxiě,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6551,
hsk26-v04824,4824,6,6,6,,属,属,,shǔ,shǔ,shǔ,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6552,
hsk26-v04825,4825,6,6,6,,薯片,薯片,,shǔpiàn,shǔpiàn,shǔpiàn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6553,
hsk26-v04826,4826,6,6,6,,竖,竖,,shù,shù,shù,,形、动、名,形、动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6554,
hsk26-v04827,4827,6,6,6,,树立,树立,,shùlì,shùlì,shùlì,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6555,
hsk26-v04828,4828,6,6,6,,数目,数目,,shùmù,shùmù,shùmù,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6556,
hsk26-v04829,4829,6,6,6,,数字化,数字化,,shùzìhuà,shùzìhuà,shùzìhuà,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6557,
hsk26-v04830,4830,6,6,6,,衰老,衰老,,shuāilǎo,shuāilǎo,shuāilǎo,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6558,
hsk26-v04831,4831,6,6,6,,率领,率领,,shuàilǐng,shuàilǐng,shuàilǐng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6559,
hsk26-v04832,4832,6,6,6,,率先,率先,,shuàixiān,shuàixiān,shuàixiān,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6560,
hsk26-v04833,4833,6,6,6,,水稻,水稻,,shuǐdào,shuǐdào,shuǐdào,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6561,
hsk26-v04834,4834,6,6,6,,水库,水库,,shuǐkù,shuǐkù,shuǐkù,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6562,
hsk26-v04835,4835,6,6,6,,水流,水流,,shuǐliú,shuǐliú,shuǐliú,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6563,
hsk26-v04836,4836,6,6,6,,水面,水面,,shuǐmiàn,shuǐmiàn,shuǐmiàn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6564,
hsk26-v04837,4837,6,6,6,,水泥,水泥,,shuǐní,shuǐní,shuǐní,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6565,
hsk26-v04838,4838,6,6,6,,瞬间,瞬间,,shùnjiān,shùnjiān,shùnjiān,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6566,
hsk26-v04839,4839,6,6,6,,思路,思路,,sīlù,sīlù,sīlù,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6567,
hsk26-v04840,4840,6,6,6,,思念,思念,,sīniàn,sīniàn,sīniàn,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6568,
hsk26-v04841,4841,6,6,6,,死亡,死亡,,sǐwáng,sǐwáng,sǐwáng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6569,
hsk26-v04842,4842,6,6,6,,松,松,,sōng,sōng,sōng,,形、动,形、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6570,
hsk26-v04843,4843,6,6,6,,艘,艘,,sōu,sōu,sōu,,量,量,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6571,
hsk26-v04844,4844,6,6,6,,搜集,搜集,,sōují,sōují,sōují,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6572,
hsk26-v04845,4845,6,6,6,,塑造,塑造,,sùzào,sùzào,sùzào,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6573,
hsk26-v04846,4846,6,6,6,,素质,素质,,sùzhì,sùzhì,sùzhì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6574,
hsk26-v04847,4847,6,6,6,,算了,算了,,suànle,suànle,suànle,,动、助,动、助,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6575,
hsk26-v04848,4848,6,6,6,,算是,算是,,suànshì,suànshì,suànshì,,动、副,动、副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6576,
hsk26-v04849,4849,6,6,6,,虽,虽,,suī,suī,suī,,连,连,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6577,
hsk26-v04850,4850,6,6,6,,岁数,岁数,,suìshu,suìshu,suìshu,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6578,
hsk26-v04851,4851,6,6,6,,岁月,岁月,,suìyuè,suìyuè,suìyuè,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6579,
hsk26-v04852,4852,6,6,6,,损坏,损坏,,sǔnhuài,sǔnhuài,sǔnhuài,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6580,
hsk26-v04853,4853,6,6,6,,损伤,损伤,,sǔnshāng,sǔnshāng,sǔnshāng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6581,
hsk26-v04854,4854,6,6,6,,所,所2,2,suǒ,suǒ,suǒ,,助,助,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6582,
hsk26-v04855,4855,6,6,6,,踏实,踏实,,tāshi,tāshi,tāshi,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6583,
hsk26-v04856,4856,6,6,6,,塔,塔,,tǎ,tǎ,tǎ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6584,
hsk26-v04857,4857,6,6,6,,台风,台风,,táifēng,táifēng,táifēng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6585,
hsk26-v04858,4858,6,6,6,,台球,台球,,táiqiú,táiqiú,táiqiú,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6586,
hsk26-v04859,4859,6,6,6,,太空,太空,,tàikōng,tàikōng,tàikōng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6587,
hsk26-v04860,4860,6,6,6,,太阳能,太阳能,,tàiyángnéng,tàiyángnéng,tàiyángnéng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6588,
hsk26-v04861,4861,6,6,6,,谈论,谈论,,tánlùn,tánlùn,tánlùn,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6589,
hsk26-v04862,4862,6,6,6,,谈判,谈判,,tánpàn,tánpàn,tánpàn,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6590,
hsk26-v04863,4863,6,6,6,,弹性,弹性,,tánxìng,tánxìng,tánxìng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6591,
hsk26-v04864,4864,6,6,6,,探索,探索,,tànsuǒ,tànsuǒ,tànsuǒ,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6592,
hsk26-v04865,4865,6,6,6,,探讨,探讨,,tàntǎo,tàntǎo,tàntǎo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6593,
hsk26-v04866,4866,6,6,6,,汤圆,汤圆,,tāngyuán,tāngyuán,tāngyuán,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6594,
hsk26-v04867,4867,6,6,6,,糖果,糖果,,tángguǒ,tángguǒ,tángguǒ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6595,
hsk26-v04868,4868,6,6,6,,烫,烫,,tàng,tàng,tàng,,动、形,动、形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6596,
hsk26-v04869,4869,6,6,6,,掏,掏,,tāo,tāo,tāo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6597,
hsk26-v04870,4870,6,6,6,,逃,逃,,táo,táo,táo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6598,
hsk26-v04871,4871,6,6,6,,逃跑,逃跑,,táopǎo,táopǎo,táopǎo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6599,
hsk26-v04872,4872,6,6,6,,淘气,淘气,,táoqì,táoqì,táoqì,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6600,
hsk26-v04873,4873,6,6,6,,淘汰,淘汰,,táotài,táotài,táotài,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6601,
hsk26-v04874,4874,6,6,6,,套餐,套餐,,tàocān,tàocān,tàocān,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6602,
hsk26-v04875,4875,6,6,6,,特,特,,tè,tè,tè,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6603,
hsk26-v04876,4876,6,6,6,,特长,特长,,tècháng,tècháng,tècháng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6604,
hsk26-v04877,4877,6,6,6,,特地,特地,,tèdì,tèdì,tèdì,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6605,
hsk26-v04878,4878,6,6,6,,特定,特定,,tèdìng,tèdìng,tèdìng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6606,
hsk26-v04879,4879,6,6,6,,特性,特性,,tèxìng,tèxìng,tèxìng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6607,
hsk26-v04880,4880,6,6,6,,特意,特意,,tèyì,tèyì,tèyì,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6608,
hsk26-v04881,4881,6,6,6,,题材,题材,,tícái,tícái,tícái,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6609,
hsk26-v04882,4882,6,6,6,,提取,提取,,tíqǔ,tíqǔ,tíqǔ,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6610,
hsk26-v04883,4883,6,6,6,,提示,提示,,tíshì,tíshì,tíshì,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6611,
hsk26-v04884,4884,6,6,6,,体操,体操,,tǐcāo,tǐcāo,tǐcāo,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6612,
hsk26-v04885,4885,6,6,6,,体积,体积,,tǐjī,tǐjī,tǐjī,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6613,
hsk26-v04886,4886,6,6,6,,体系,体系,,tǐxì,tǐxì,tǐxì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6614,
hsk26-v04887,4887,6,6,6,,添,添,,tiān,tiān,tiān,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6615,
hsk26-v04888,4888,6,6,6,,天才,天才,,tiāncái,tiāncái,tiāncái,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6616,
hsk26-v04889,4889,6,6,6,,添加,添加,,tiānjiā,tiānjiā,tiānjiā,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6617,
hsk26-v04890,4890,6,6,6,,天然,天然,,tiānrán,tiānrán,tiānrán,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6618,
hsk26-v04891,4891,6,6,6,,天然气,天然气,,tiānránqì,tiānránqì,tiānránqì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6619,
hsk26-v04892,4892,6,6,6,,天文,天文,,tiānwén,tiānwén,tiānwén,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6620,
hsk26-v04893,4893,6,6,6,,天下,天下,,tiānxià,tiānxià,tiānxià,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6621,
hsk26-v04894,4894,6,6,6,,天真,天真,,tiānzhēn,tiānzhēn,tiānzhēn,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6622,
hsk26-v04895,4895,6,6,6,,田,田,,tián,tián,tián,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6623,
hsk26-v04896,4896,6,6,6,,田径,田径,,tiánjìng,tiánjìng,tiánjìng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6624,
hsk26-v04897,4897,6,6,6,,调节,调节,,tiáojié,tiáojié,tiáojié,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6625,
hsk26-v04898,4898,6,6,6,,跳水,跳水,,tiàoshuǐ,tiàoshuǐ,tiàoshuǐ,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6626,
hsk26-v04899,4899,6,6,6,,贴近,贴近,,tiējìn,tiējìn,tiējìn,,动、形,动、形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6627,
hsk26-v04900,4900,6,6,6,,听话,听话,,tīnghuà,tīnghuà,tīnghuà,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6628,
hsk26-v04901,4901,6,6,6,,听觉,听觉,,tīngjué,tīngjué,tīngjué,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6629,
hsk26-v04902,4902,6,6,6,,听取,听取,,tīngqǔ,tīngqǔ,tīngqǔ,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6630,
hsk26-v04903,4903,6,6,6,,通道,通道,,tōngdào,tōngdào,tōngdào,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6631,
hsk26-v04904,4904,6,6,6,,通风,通风,,tōngfēng,tōngfēng,tōngfēng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6632,
hsk26-v04905,4905,6,6,6,,通话,通话,,tōnghuà,tōnghuà,tōnghuà,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6633,
hsk26-v04906,4906,6,6,6,,通信,通信,,tōngxìn,tōngxìn,tōngxìn,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6634,
hsk26-v04907,4907,6,6,6,,通讯,通讯,,tōngxùn,tōngxùn,tōngxùn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6635,
hsk26-v04908,4908,6,6,6,,通用,通用,,tōngyòng,tōngyòng,tōngyòng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6636,
hsk26-v04909,4909,6,6,6,,铜,铜,,tóng,tóng,tóng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6637,
hsk26-v04910,4910,6,6,6,,同伴,同伴,,tóngbàn,tóngbàn,tóngbàn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6638,
hsk26-v04911,4911,6,6,6,,同行,同行,,tóngháng,tóngháng,tóngháng,,动、名,动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6639,
hsk26-v04912,4912,6,6,6,,童话,童话,,tónghuà,tónghuà,tónghuà,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6640,
hsk26-v04913,4913,6,6,6,,同类,同类,,tónglèi,tónglèi,tónglèi,,形、名,形、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6641,
hsk26-v04914,4914,6,6,6,,铜牌,铜牌,,tóngpái,tóngpái,tóngpái,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6642,
hsk26-v04915,4915,6,6,6,,痛快,痛快,,tòngkuài,tòngkuài,tòngkuài,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6643,
hsk26-v04916,4916,6,6,6,,偷,偷,,tōu,tōu,tōu,,动、副,动、副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6644,
hsk26-v04917,4917,6,6,6,,偷偷,偷偷,,tōutōu,tōutōu,tōutōu,,副,副,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6645,
hsk26-v04918,4918,6,6,6,,头脑,头脑,,tóunǎo,tóunǎo,tóunǎo,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6646,
hsk26-v04919,4919,6,6,6,,投票,投票,,tóupiào,tóupiào,tóupiào,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6647,
hsk26-v04920,4920,6,6,6,,投诉,投诉,,tóusù,tóusù,tóusù,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6648,
hsk26-v04921,4921,6,6,6,,投资,投资,,tóuzī,tóuzī,tóuzī,,动、名,动、名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6649,
hsk26-v04922,4922,6,6,6,,透,透,,tòu,tòu,tòu,,动、形,动、形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6650,
hsk26-v04923,4923,6,6,6,,透过,透过,,tòuguò,tòuguò,tòuguò,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6651,
hsk26-v04924,4924,6,6,6,,透露,透露,,tòulù,tòulù,tòulù,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6652,
hsk26-v04925,4925,6,6,6,,透明,透明,,tòumíng,tòumíng,tòumíng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6653,
hsk26-v04926,4926,6,6,6,,突发,突发,,tūfā,tūfā,tūfā,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6654,
hsk26-v04927,4927,6,6,6,,突破,突破,,tūpò,tūpò,tūpò,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6655,
hsk26-v04928,4928,6,6,6,,图案,图案,,tú’àn,tú’àn,túàn,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6656,
hsk26-v04929,4929,6,6,6,,图表,图表,,túbiǎo,túbiǎo,túbiǎo,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6657,
hsk26-v04930,4930,6,6,6,,徒弟,徒弟,,túdì,túdì,túdì,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6658,
hsk26-v04931,4931,6,6,6,,途径,途径,,tújìng,tújìng,tújìng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6659,
hsk26-v04932,4932,6,6,6,,图像,图像,,túxiàng,túxiàng,túxiàng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6660,
hsk26-v04933,4933,6,6,6,,吐,吐,,tǔ,tǔ,tǔ,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6661,
hsk26-v04934,4934,6,6,6,,土壤,土壤,,tǔrǎng,tǔrǎng,tǔrǎng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6662,
hsk26-v04935,4935,6,6,6,,吐,吐,,tù,tù,tù,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6663,
hsk26-v04936,4936,6,6,6,,团结,团结,,tuánjié,tuánjié,tuánjié,,动、形,动、形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6664,
hsk26-v04937,4937,6,6,6,,团体,团体,,tuántǐ,tuántǐ,tuántǐ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6665,
hsk26-v04938,4938,6,6,6,,团圆,团圆,,tuányuán,tuányuán,tuányuán,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6666,
hsk26-v04939,4939,6,6,6,,推测,推测,,tuīcè,tuīcè,tuīcè,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6667,
hsk26-v04940,4940,6,6,6,,推销,推销,,tuīxiāo,tuīxiāo,tuīxiāo,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6668,
hsk26-v04941,4941,6,6,6,,推行,推行,,tuīxíng,tuīxíng,tuīxíng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6669,
hsk26-v04942,4942,6,6,6,,退税,退税,,tuìshuì,tuìshuì,tuìshuì,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6670,
hsk26-v04943,4943,6,6,6,,吞,吞,,tūn,tūn,tūn,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6671,
hsk26-v04944,4944,6,6,6,,拖,拖,,tuō,tuō,tuō,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6672,
hsk26-v04945,4945,6,6,6,,拖延,拖延,,tuōyán,tuōyán,tuōyán,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6673,
hsk26-v04946,4946,6,6,6,,托运,托运,,tuōyùn,tuōyùn,tuōyùn,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6674,
hsk26-v04947,4947,6,6,6,,挖,挖,,wā,wā,wā,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6675,
hsk26-v04948,4948,6,6,6,,哇,哇,,wā,wā,wā,,拟声,拟声,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6676,
hsk26-v04949,4949,6,6,6,,娃娃,娃娃,,wáwa,wáwa,wáwa,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6677,
hsk26-v04950,4950,6,6,6,,歪,歪,,wāi,wāi,wāi,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6678,
hsk26-v04951,4951,6,6,6,,外表,外表,,wàibiǎo,wàibiǎo,wàibiǎo,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6679,
hsk26-v04952,4952,6,6,6,,外交,外交,,wàijiāo,wàijiāo,wàijiāo,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6680,
hsk26-v04953,4953,6,6,6,,外界,外界,,wàijiè,wàijiè,wàijiè,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6681,
hsk26-v04954,4954,6,6,6,,外科,外科,,wàikē,wàikē,wàikē,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6682,
hsk26-v04955,4955,6,6,6,,外来,外来,,wàilái,wàilái,wàilái,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6683,
hsk26-v04956,4956,6,6,6,,外甥,外甥,,wàisheng,wàisheng,wàisheng,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6684,
hsk26-v04957,4957,6,6,6,,弯曲,弯曲,,wānqū,wānqū,wānqū,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6685,
hsk26-v04958,4958,6,6,6,,顽强,顽强,,wánqiáng,wánqiáng,wánqiáng,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6686,
hsk26-v04959,4959,6,6,6,,万物,万物,,wànwù,wànwù,wànwù,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6687,
hsk26-v04960,4960,6,6,6,,王子,王子,,wángzǐ,wángzǐ,wángzǐ,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6688,
hsk26-v04961,4961,6,6,6,,网,网,,wǎng,wǎng,wǎng,,名、动,名、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6689,
hsk26-v04962,4962,6,6,6,,往后,往后,,wǎnghòu,wǎnghòu,wǎnghòu,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6690,
hsk26-v04963,4963,6,6,6,,往来,往来,,wǎnglái,wǎnglái,wǎnglái,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6691,
hsk26-v04964,4964,6,6,6,,往年,往年,,wǎngnián,wǎngnián,wǎngnián,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6692,
hsk26-v04965,4965,6,6,6,,望,望,,wàng,wàng,wàng,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6693,
hsk26-v04966,4966,6,6,6,,危机,危机,,wēijī,wēijī,wēijī,,名,名,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6694,
hsk26-v04967,4967,6,6,6,,微小,微小,,wēixiǎo,wēixiǎo,wēixiǎo,,形,形,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6695,
hsk26-v04968,4968,6,6,6,,违规,违规,,wéiguī,wéiguī,wéiguī,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6696,
hsk26-v04969,4969,6,6,6,,维护,维护,,wéihù,wéihù,wéihù,,动,动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6697,
hsk26-v04970,4970,6,6,6,,为难,为难,,wéinán,wéinán,wéinán,,形、动,形、动,,,syllabus_only,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:6698,
